stat_id,match_id,player_id,team_id,match_date,minutes_played,goals,assists
ps_00090,wc2018_ksa_egy_gs,pla_al_shehri,team_ksa,2018-06-25,90,1,0
ps_00091,wc2018_ksa_egy_gs,pla_salah,team_egy,2018-06-25,90,1,0
ps_00092,wc2018_irn_por_gs,pla_taremi,team_irn,2018-06-25,90,1,0
ps_00093,wc2018_irn_por_gs,pla_bruno,team_por,2018-06-25,90,1,0
ps_00094,wc2018_esp_mar_gs,pla_olmo,team_esp,2018-06-25,90,1,0
ps_00095,wc2018_esp_mar_gs,pla_f_ Torres,team_esp,2018-06-25,90,1,0
ps_00096,wc2018_esp_mar_gs,pla_ziyech,team_mar,2018-06-25,90,1,0
ps_00097,wc2018_esp_mar_gs,pla_en_nesyri,team_mar,2018-06-25,90,1,0
ps_00098,wc2018_isl_cro_gs,pla_sigurdsson_g,team_isl,2018-06-26,90,1,0
ps_00099,wc2018_isl_cro_gs,pla_perisic,team_cro,2018-06-26,90,1,0
ps_00100,wc2018_isl_cro_gs,pla_kramaric,team_cro,2018-06-26,90,1,0
ps_00101,wc2018_nga_arg_gs,pla_musa,team_nga,2018-06-26,90,1,0
ps_00102,wc2018_nga_arg_gs,pla_messi,team_arg,2018-06-26,90,1,0
ps_00103,wc2018_nga_arg_gs,pla_lautaro,team_arg,2018-06-26,90,1,0
ps_00104,wc2018_aus_per_gs,pla_guerrero,team_per,2018-06-26,90,1,0
ps_00105,wc2018_aus_per_gs,pla_peru_squad_8,team_per,2018-06-26,90,1,0
ps_00106,wc2018_srb_bra_gs,pla_vinicius,team_bra,2018-06-27,90,1,0
ps_00107,wc2018_srb_bra_gs,pla_neymar,team_bra,2018-06-27,90,1,0
ps_00108,wc2018_sui_crc_gs,pla_embolo,team_sui,2018-06-27,90,1,0
ps_00109,wc2018_sui_crc_gs,pla_shaqiri,team_sui,2018-06-27,90,1,0
ps_00110,wc2018_sui_crc_gs,pla_campbell,team_crc,2018-06-27,90,1,0
ps_00111,wc2018_sui_crc_gs,pla_costa_rica_squad_8,team_crc,2018-06-27,90,1,0
ps_00112,wc2018_mex_swe_gs,pla_forsberg,team_swe,2018-06-27,90,1,0
ps_00113,wc2018_mex_swe_gs,pla_berg,team_swe,2018-06-27,90,1,0
ps_00114,wc2018_mex_swe_gs,pla_berg,team_swe,2018-06-27,90,1,0
ps_00115,wc2018_kor_ger_gs,pla_son,team_kor,2018-06-27,90,1,0
ps_00116,wc2018_kor_ger_gs,pla_hwang,team_kor,2018-06-27,90,1,0
ps_00117,wc2018_eng_bel_gs,pla_de_bruyne,team_bel,2018-06-28,90,1,0
ps_00118,wc2018_jpn_pol_gs,pla_lewandowski,team_pol,2018-06-28,90,1,0
ps_00119,wc2018_sen_col_gs,pla_james,team_col,2018-06-28,90,1,0
ps_00120,wc2018_pan_tun_gs,pla_escobar,team_pan,2018-06-28,90,1,0
ps_00121,wc2018_pan_tun_gs,pla_msakni,team_tun,2018-06-28,90,1,0
ps_00122,wc2018_pan_tun_gs,pla_khazri,team_tun,2018-06-28,90,1,0
ps_00123,wc2018_fra_arg_r16,pla_mbappe,team_fra,2018-06-30,90,1,0
ps_00124,wc2018_fra_arg_r16,pla_benzema,team_fra,2018-06-30,90,1,0
ps_00125,wc2018_fra_arg_r16,pla_griezmann,team_fra,2018-06-30,90,1,0
ps_00126,wc2018_fra_arg_r16,pla_dembele,team_fra,2018-06-30,90,1,0
ps_00127,wc2018_fra_arg_r16,pla_messi,team_arg,2018-06-30,90,1,0
ps_00128,wc2018_fra_arg_r16,pla_lautaro,team_arg,2018-06-30,90,1,0
ps_00129,wc2018_fra_arg_r16,pla_alvarez,team_arg,2018-06-30,90,1,0
ps_00130,wc2018_uru_por_r16,pla_suarez,team_uru,2018-06-30,90,1,0
ps_00131,wc2018_uru_por_r16,pla_cavani,team_uru,2018-06-30,90,1,0
ps_00132,wc2018_uru_por_r16,pla_bruno,team_por,2018-06-30,90,1,0
ps_00133,wc2018_esp_rus_r16,pla_olmo,team_esp,2018-07-01,90,1,0
ps_00134,wc2018_esp_rus_r16,pla_dzuba,team_rus,2018-07-01,90,1,0
ps_00135,wc2018_cro_den_r16,pla_perisic,team_cro,2018-07-01,90,1,0
ps_00136,wc2018_cro_den_r16,pla_eriksen,team_den,2018-07-01,90,1,0
ps_00137,wc2018_bel_jpn_r16,pla_de_bruyne,team_bel,2018-07-02,90,1,0
ps_00138,wc2018_bel_jpn_r16,pla_lukaku,team_bel,2018-07-02,90,1,0
ps_00139,wc2018_bel_jpn_r16,pla_hazard,team_bel,2018-07-02,90,1,0
ps_00140,wc2018_bel_jpn_r16,pla_kamada,team_jpn,2018-07-02,90,1,0
ps_00141,wc2018_bel_jpn_r16,pla_minamino,team_jpn,2018-07-02,90,1,0
ps_00142,wc2018_bra_mex_r16,pla_vinicius,team_bra,2018-07-02,90,1,0
ps_00143,wc2018_bra_mex_r16,pla_neymar,team_bra,2018-07-02,90,1,0
ps_00144,wc2018_swe_sui_r16,pla_forsberg,team_swe,2018-07-03,90,1,0
ps_00145,wc2018_col_eng_r16,pla_james,team_col,2018-07-03,90,1,0
ps_00146,wc2018_col_eng_r16,pla_kane,team_eng,2018-07-03,90,1,0
ps_00147,wc2018_uru_fra_qf,pla_mbappe,team_fra,2018-07-06,90,1,0
ps_00148,wc2018_uru_fra_qf,pla_benzema,team_fra,2018-07-06,90,1,0
ps_00149,wc2018_bra_bel_qf,pla_vinicius,team_bra,2018-07-06,90,1,0
ps_00150,wc2018_bra_bel_qf,pla_de_bruyne,team_bel,2018-07-06,90,1,0
ps_00151,wc2018_bra_bel_qf,pla_lukaku,team_bel,2018-07-06,90,1,0
ps_00152,wc2018_swe_eng_qf,pla_kane,team_eng,2018-07-07,90,1,0
ps_00153,wc2018_swe_eng_qf,pla_foden,team_eng,2018-07-07,90,1,0
ps_00154,wc2018_rus_cro_qf,pla_dzuba,team_rus,2018-07-07,90,1,0
ps_00155,wc2018_rus_cro_qf,pla_dzuba,team_rus,2018-07-07,90,1,0
ps_00156,wc2018_rus_cro_qf,pla_perisic,team_cro,2018-07-07,90,1,0
ps_00157,wc2018_rus_cro_qf,pla_kramaric,team_cro,2018-07-07,90,1,0
ps_00158,wc2018_fra_bel_sf,pla_mbappe,team_fra,2018-07-10,90,1,0
ps_00159,wc2018_cro_eng_sf,pla_perisic,team_cro,2018-07-11,90,1,0
ps_00160,wc2018_cro_eng_sf,pla_kramaric,team_cro,2018-07-11,90,1,0
ps_00161,wc2018_cro_eng_sf,pla_kane,team_eng,2018-07-11,90,1,0
ps_00162,wc2018_bel_eng_tp,pla_de_bruyne,team_bel,2018-07-14,90,1,0
ps_00163,wc2018_bel_eng_tp,pla_lukaku,team_bel,2018-07-14,90,1,0
ps_00164,wc2018_fra_cro_final,pla_mbappe,team_fra,2018-07-15,90,1,0
ps_00165,wc2018_fra_cro_final,pla_benzema,team_fra,2018-07-15,90,1,0
ps_00166,wc2018_fra_cro_final,pla_griezmann,team_fra,2018-07-15,90,1,0
ps_00167,wc2018_fra_cro_final,pla_dembele,team_fra,2018-07-15,90,1,0
ps_00168,wc2018_fra_cro_final,pla_perisic,team_cro,2018-07-15,90,1,0
ps_00169,wc2018_fra_cro_final,pla_kramaric,team_cro,2018-07-15,90,1,0
ps_00170,wc2022_qat_ecu_gs,pla_valencia_e,team_ecu,2022-11-20,90,1,0
ps_00171,wc2022_qat_ecu_gs,pla_valencia_e,team_ecu,2022-11-20,90,1,0
ps_00172,wc2022_sen_ned_gs,pla_depay,team_ned,2022-11-21,90,1,0
ps_00173,wc2022_sen_ned_gs,pla_gakpo,team_ned,2022-11-21,90,1,0
ps_00174,wc2022_eng_irn_gs,pla_kane,team_eng,2022-11-21,90,1,0
ps_00175,wc2022_eng_irn_gs,pla_foden,team_eng,2022-11-21,90,1,0
ps_00176,wc2022_eng_irn_gs,pla_saka,team_eng,2022-11-21,90,1,0
ps_00177,wc2022_eng_irn_gs,pla_mount,team_eng,2022-11-21,90,1,0
ps_00178,wc2022_eng_irn_gs,pla_sterling,team_eng,2022-11-21,90,1,0
ps_00179,wc2022_eng_irn_gs,pla_sterling,team_eng,2022-11-21,90,1,0
ps_00180,wc2022_eng_irn_gs,pla_taremi,team_irn,2022-11-21,90,1,0
ps_00181,wc2022_eng_irn_gs,pla_azmoun,team_irn,2022-11-21,90,1,0
ps_00182,wc2022_usa_wal_gs,pla_pulisc,team_usa,2022-11-21,90,1,0
ps_00183,wc2022_usa_wal_gs,pla_bale,team_wal,2022-11-21,90,1,0
ps_00184,wc2022_fra_aus_gs,pla_mbappe,team_fra,2022-11-22,90,1,0
ps_00185,wc2022_fra_aus_gs,pla_benzema,team_fra,2022-11-22,90,1,0
ps_00186,wc2022_fra_aus_gs,pla_griezmann,team_fra,2022-11-22,90,1,0
ps_00187,wc2022_fra_aus_gs,pla_dembele,team_fra,2022-11-22,90,1,0
ps_00188,wc2022_fra_aus_gs,pla_duke,team_aus,2022-11-22,90,1,0
ps_00189,wc2022_arg_ksa_gs,pla_messi,team_arg,2022-11-22,90,1,0
ps_00190,wc2022_arg_ksa_gs,pla_al_dawsari,team_ksa,2022-11-22,90,1,0
ps_00191,wc2022_arg_ksa_gs,pla_al_shehri,team_ksa,2022-11-22,90,1,0
ps_00192,wc2022_esp_crc_gs,pla_olmo,team_esp,2022-11-23,90,1,0
ps_00193,wc2022_esp_crc_gs,pla_f_ Torres,team_esp,2022-11-23,90,1,0
ps_00194,wc2022_esp_crc_gs,pla_morata,team_esp,2022-11-23,90,1,0
ps_00195,wc2022_esp_crc_gs,pla_asensio,team_esp,2022-11-23,90,1,0
ps_00196,wc2022_esp_crc_gs,pla_asensio,team_esp,2022-11-23,90,1,0
ps_00197,wc2022_esp_crc_gs,pla_asensio,team_esp,2022-11-23,90,1,0
ps_00198,wc2022_esp_crc_gs,pla_asensio,team_esp,2022-11-23,90,1,0
ps_00199,wc2022_ger_jpn_gs,pla_musiala,team_ger,2022-11-23,90,1,0
ps_00200,wc2022_ger_jpn_gs,pla_kamada,team_jpn,2022-11-23,90,1,0
ps_00201,wc2022_ger_jpn_gs,pla_minamino,team_jpn,2022-11-23,90,1,0
ps_00202,wc2022_bel_can_gs,pla_de_bruyne,team_bel,2022-11-23,90,1,0
ps_00203,wc2022_bra_srb_gs,pla_vinicius,team_bra,2022-11-24,90,1,0
ps_00204,wc2022_bra_srb_gs,pla_neymar,team_bra,2022-11-24,90,1,0
ps_00205,wc2022_sui_cmr_gs,pla_embolo,team_sui,2022-11-24,90,1,0
ps_00206,wc2022_por_gha_gs,pla_bruno,team_por,2022-11-24,90,1,0
ps_00207,wc2022_por_gha_gs,pla_leao,team_por,2022-11-24,90,1,0
ps_00208,wc2022_por_gha_gs,pla_ronaldo,team_por,2022-11-24,90,1,0
ps_00209,wc2022_por_gha_gs,pla_kudus,team_gha,2022-11-24,90,1,0
ps_00210,wc2022_por_gha_gs,pla_kudus,team_gha,2022-11-24,90,1,0
ps_00211,wc2022_qat_sen_gs,pla_almoez,team_qat,2022-11-25,90,1,0
ps_00212,wc2022_qat_sen_gs,pla_mane,team_sen,2022-11-25,90,1,0
ps_00213,wc2022_qat_sen_gs,pla_mane,team_sen,2022-11-25,90,1,0
ps_00214,wc2022_qat_sen_gs,pla_mane,team_sen,2022-11-25,90,1,0
ps_00215,wc2022_wal_irn_gs,pla_taremi,team_irn,2022-11-25,90,1,0
ps_00216,wc2022_wal_irn_gs,pla_azmoun,team_irn,2022-11-25,90,1,0
ps_00217,wc2022_ned_ecu_gs,pla_depay,team_ned,2022-11-25,90,1,0
ps_00218,wc2022_ned_ecu_gs,pla_valencia_e,team_ecu,2022-11-25,90,1,0
ps_00219,wc2022_pol_ksa_gs,pla_lewandowski,team_pol,2022-11-26,90,1,0
ps_00220,wc2022_pol_ksa_gs,pla_lewandowski,team_pol,2022-11-26,90,1,0
ps_00221,wc2022_tun_aus_gs,pla_duke,team_aus,2022-11-26,90,1,0
ps_00222,wc2022_fra_den_gs,pla_mbappe,team_fra,2022-11-26,90,1,0
ps_00223,wc2022_fra_den_gs,pla_benzema,team_fra,2022-11-26,90,1,0
ps_00224,wc2022_fra_den_gs,pla_eriksen,team_den,2022-11-26,90,1,0
ps_00225,wc2022_arg_mex_gs,pla_messi,team_arg,2022-11-26,90,1,0
ps_00226,wc2022_arg_mex_gs,pla_lautaro,team_arg,2022-11-26,90,1,0
ps_00227,wc2022_bel_mar_gs,pla_ziyech,team_mar,2022-11-27,90,1,0
ps_00228,wc2022_bel_mar_gs,pla_en_nesyri,team_mar,2022-11-27,90,1,0
ps_00229,wc2022_cro_can_gs,pla_perisic,team_cro,2022-11-27,90,1,0
ps_00230,wc2022_cro_can_gs,pla_kramaric,team_cro,2022-11-27,90,1,0
ps_00231,wc2022_cro_can_gs,pla_pasalic,team_cro,2022-11-27,90,1,0
ps_00232,wc2022_cro_can_gs,pla_rebic,team_cro,2022-11-27,90,1,0
ps_00233,wc2022_cro_can_gs,pla_david,team_can,2022-11-27,90,1,0
ps_00234,wc2022_jpn_crc_gs,pla_campbell,team_crc,2022-11-27,90,1,0
ps_00235,wc2022_esp_ger_gs,pla_olmo,team_esp,2022-11-27,90,1,0
ps_00236,wc2022_esp_ger_gs,pla_musiala,team_ger,2022-11-27,90,1,0
ps_00237,wc2022_por_uru_gs,pla_bruno,team_por,2022-11-28,90,1,0
ps_00238,wc2022_por_uru_gs,pla_leao,team_por,2022-11-28,90,1,0
ps_00239,wc2022_bra_sui_gs,pla_vinicius,team_bra,2022-11-28,90,1,0
ps_00240,wc2022_kor_gha_gs,pla_son,team_kor,2022-11-28,90,1,0
ps_00241,wc2022_kor_gha_gs,pla_hwang,team_kor,2022-11-28,90,1,0
ps_00242,wc2022_kor_gha_gs,pla_kudus,team_gha,2022-11-28,90,1,0
ps_00243,wc2022_kor_gha_gs,pla_kudus,team_gha,2022-11-28,90,1,0
ps_00244,wc2022_kor_gha_gs,pla_kudus,team_gha,2022-11-28,90,1,0
ps_00245,wc2022_cmr_srb_gs,pla_aboubakar,team_cmr,2022-11-28,90,1,0
ps_00246,wc2022_cmr_srb_gs,pla_cameroon_squad_8,team_cmr,2022-11-28,90,1,0
ps_00247,wc2022_cmr_srb_gs,pla_cameroon_squad_8,team_cmr,2022-11-28,90,1,0
ps_00248,wc2022_cmr_srb_gs,pla_kostic,team_srb,2022-11-28,90,1,0
ps_00249,wc2022_cmr_srb_gs,pla_tadic,team_srb,2022-11-28,90,1,0
ps_00250,wc2022_cmr_srb_gs,pla_mitrovic,team_srb,2022-11-28,90,1,0
ps_00251,wc2022_irn_usa_gs,pla_pulisc,team_usa,2022-11-29,90,1,0
ps_00252,wc2022_eng_wal_gs,pla_kane,team_eng,2022-11-29,90,1,0
ps_00253,wc2022_eng_wal_gs,pla_foden,team_eng,2022-11-29,90,1,0
ps_00254,wc2022_eng_wal_gs,pla_saka,team_eng,2022-11-29,90,1,0
ps_00255,wc2022_ned_qat_gs,pla_depay,team_ned,2022-11-29,90,1,0
ps_00256,wc2022_ned_qat_gs,pla_gakpo,team_ned,2022-11-29,90,1,0
ps_00257,wc2022_ecu_sen_gs,pla_valencia_e,team_ecu,2022-11-29,90,1,0
ps_00258,wc2022_ecu_sen_gs,pla_mane,team_sen,2022-11-29,90,1,0
ps_00259,wc2022_ecu_sen_gs,pla_mane,team_sen,2022-11-29,90,1,0
ps_00260,wc2022_tun_fra_gs,pla_msakni,team_tun,2022-11-30,90,1,0
ps_00261,wc2022_aus_den_gs,pla_duke,team_aus,2022-11-30,90,1,0
ps_00262,wc2022_ksa_mex_gs,pla_al_dawsari,team_ksa,2022-11-30,90,1,0
ps_00263,wc2022_ksa_mex_gs,pla_lozano,team_mex,2022-11-30,90,1,0
ps_00264,wc2022_ksa_mex_gs,pla_jimenez,team_mex,2022-11-30,90,1,0
ps_00265,wc2022_pol_arg_gs,pla_messi,team_arg,2022-11-30,90,1,0
ps_00266,wc2022_pol_arg_gs,pla_lautaro,team_arg,2022-11-30,90,1,0
ps_00267,wc2022_can_mar_gs,pla_david,team_can,2022-12-01,90,1,0
ps_00268,wc2022_can_mar_gs,pla_ziyech,team_mar,2022-12-01,90,1,0
ps_00269,wc2022_can_mar_gs,pla_en_nesyri,team_mar,2022-12-01,90,1,0
ps_00270,wc2022_crc_ger_gs,pla_campbell,team_crc,2022-12-01,90,1,0
ps_00271,wc2022_crc_ger_gs,pla_costa_rica_squad_8,team_crc,2022-12-01,90,1,0
ps_00272,wc2022_crc_ger_gs,pla_musiala,team_ger,2022-12-01,90,1,0
ps_00273,wc2022_crc_ger_gs,pla_muller,team_ger,2022-12-01,90,1,0
ps_00274,wc2022_crc_ger_gs,pla_gnabry,team_ger,2022-12-01,90,1,0
ps_00275,wc2022_crc_ger_gs,pla_havertz,team_ger,2022-12-01,90,1,0
ps_00276,wc2022_jpn_esp_gs,pla_kamada,team_jpn,2022-12-01,90,1,0
ps_00277,wc2022_jpn_esp_gs,pla_minamino,team_jpn,2022-12-01,90,1,0
ps_00278,wc2022_jpn_esp_gs,pla_olmo,team_esp,2022-12-01,90,1,0
ps_00279,wc2022_srb_sui_gs,pla_kostic,team_srb,2022-12-02,90,1,0
ps_00280,wc2022_srb_sui_gs,pla_tadic,team_srb,2022-12-02,90,1,0
ps_00281,wc2022_srb_sui_gs,pla_embolo,team_sui,2022-12-02,90,1,0
ps_00282,wc2022_srb_sui_gs,pla_shaqiri,team_sui,2022-12-02,90,1,0
ps_00283,wc2022_srb_sui_gs,pla_vargas,team_sui,2022-12-02,90,1,0
ps_00284,wc2022_cmr_bra_gs,pla_aboubakar,team_cmr,2022-12-02,90,1,0
ps_00285,wc2022_gha_uru_gs,pla_suarez,team_uru,2022-12-02,90,1,0
ps_00286,wc2022_gha_uru_gs,pla_cavani,team_uru,2022-12-02,90,1,0
ps_00287,wc2022_kor_por_gs,pla_son,team_kor,2022-12-02,90,1,0
ps_00288,wc2022_kor_por_gs,pla_hwang,team_kor,2022-12-02,90,1,0
ps_00289,wc2022_kor_por_gs,pla_bruno,team_por,2022-12-02,90,1,0
ps_00290,wc2022_arg_aus_r16,pla_messi,team_arg,2022-12-03,90,1,0
ps_00291,wc2022_arg_aus_r16,pla_lautaro,team_arg,2022-12-03,90,1,0
ps_00292,wc2022_arg_aus_r16,pla_duke,team_aus,2022-12-03,90,1,0
ps_00293,wc2022_ned_usa_r16,pla_depay,team_ned,2022-12-03,90,1,0
ps_00294,wc2022_ned_usa_r16,pla_gakpo,team_ned,2022-12-03,90,1,0
ps_00295,wc2022_ned_usa_r16,pla_simons,team_ned,2022-12-03,90,1,0
ps_00296,wc2022_ned_usa_r16,pla_pulisc,team_usa,2022-12-03,90,1,0
ps_00297,wc2022_fra_pol_r16,pla_mbappe,team_fra,2022-12-04,90,1,0
ps_00298,wc2022_fra_pol_r16,pla_benzema,team_fra,2022-12-04,90,1,0
ps_00299,wc2022_fra_pol_r16,pla_griezmann,team_fra,2022-12-04,90,1,0
ps_00300,wc2022_fra_pol_r16,pla_lewandowski,team_pol,2022-12-04,90,1,0
ps_00301,wc2022_eng_sen_r16,pla_kane,team_eng,2022-12-04,90,1,0
ps_00302,wc2022_eng_sen_r16,pla_foden,team_eng,2022-12-04,90,1,0
ps_00303,wc2022_eng_sen_r16,pla_saka,team_eng,2022-12-04,90,1,0
ps_00304,wc2022_jpn_cro_r16,pla_kamada,team_jpn,2022-12-05,90,1,0
ps_00305,wc2022_jpn_cro_r16,pla_perisic,team_cro,2022-12-05,90,1,0
ps_00306,wc2022_bra_kor_r16,pla_vinicius,team_bra,2022-12-05,90,1,0
